ID,Hero,Skill Tier,KDA Ratio,"Pick Rate, %",Eliminations / 10min,Objective Time / 10min,Damage / 10min,Healing / 10min,Deaths / 10min,Enemies Slept / 10min,Healing Amplified / 10min,Nano Boost Assists / 10min,Damage Amplified / 10min,Players Resurrected / 10min,Final Blows / 10min,Magnetic Grenade Attaches,Swift Strike Resets / 10min,Damage Reflected / 10min,Ultimates Reflected / 10min,Effects Cleansed / 10min,Kitsune Rush Assists / 10min,"Ally Coalescence Efficiency, %","Enemy Coalescence Efficiency, %",Objective Contest Time / 10min,Recon Assists / 10min,Transcendence Healing / 10min,Knockbacks / 10min,Sound Barriers / 10min,Direct Hits,Enemies Trapped / 10min,Self Healing / 10min,Low Health Recalls / 10min,Pulse Bombs Stuck / 10min,"Average Energy, %",Deaths Prevented / 10min,Amp Matrix Assists / 10min,"Airtime, %",Overhealth / 10min,Inspire Uptime,Enemies Frozen / 10min,Enemies Hacked / 10min,Low Health Teleports / 10min,Average Damage Multiplier,Players Teleported / 10min,"Wound Uptime, %",Role,Life Grip Saves / 10min,Total Kills,"Average Accuracy, %",Win Rate Classification
1121,Widowmaker,Platinum,2.8,2.71,16.65,22,6158,,7.89,,,,,,11.57,,,,,,,,,,3.78,,,,,,,,,,,,,,,,,,,,,Damage,,10.14,46.0,Low
867,Symmetra,Diamond,3.73,0.79,20.71,52,8370,,8.02,,,,,,8.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,17.13,,Damage,,21.11,37.5,High
1040,Doomfist,Platinum,3.38,1.35,18.16,93,7995,,7.75,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,2782.9,,,,,,,,Tank,,27.879999999999995,28.0,High
342,Winston,Silver,3.5,0.5,18.35,120,7217,,7.61,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,Tank,,15.620000000000001,51.0,Low
88,Hanzo,Platinum,2.71,2.77,16.58,50,7731,,8.32,,,,,,10.66,,,,,,,,,,3.56,,,,,,,,,,,,,,,,,,,,,Damage,,18.6,26.0,Low
44,Moira,Diamond,6.37,5.72,18.19,83,5487,9703.0,6.07,,,,,,,,,,,,,45.0,63.0,,,,,,,,,,,,,,,,,,,,,,,Support,,20.89,50.0,Low
669,Cassidy,Bronze,2.05,1.24,15.51,55,7228,,8.89,,,,,,9.55,56.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,13.96,23.0,Low
1192,Cassidy,Platinum,2.02,4.6,16.85,56,7352,,9.06,,,,,,10.44,51.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,16.46,24.0,High
1231,Mercy,Grandmaster,3.55,6.88,2.02,48,379,8587.0,6.94,,,,948.63,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support,,3.19,,Low
1241,Wrecking Ball,Platinum,4.99,1.08,17.49,123,7822,,5.86,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,Tank,,21.27,21.5,Low
1095,Sombra,Grandmaster,5.45,3.31,16.24,38,6093,,5.25,,,,,,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,27.09,2.91,,,,Damage,,10.04,35.0,Low
1093,D.Va,Gold,6.22,1.36,21.26,129,8337,,5.62,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,Tank,,20.240000000000002,25.0,Low
67,Roadhog,Bronze,3.37,0.42,14.89,116,6725,,7.04,,,,,,,,,,,,,,,69.0,,,,,,,4913.95,,,,,,,,,,,,,,,Tank,,16.79,38.195,Low
1077,Orisa,Master,3.85,1.58,18.06,116,9527,,6.97,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,Tank,,20.759999999999998,31.0,Low
127,Zenyatta,Bronze,5.2,3.12,13.78,55,4701,5545.0,7.3,,,,610.38,,,,,,,,,,,,,1175.04,,,,,,,,,,,,,,,,,,,,Support,,11.08,24.0,High
746,Tracer,Silver,2.42,0.67,16.33,67,6126,,8.51,,,,,,7.37,,,,,,,,,,,,,,,,873.48,4.77,1.5,,,,,,,,,,,,,Damage,,10.34,20.0,Low
822,Roadhog,Gold,3.87,3.12,17.8,122,8291,,6.59,,,,,,,,,,,,,,,78.0,,,,,,,5026.83,,,,,,,,,,,,,,,Tank,,20.509999999999998,40.875,Low
743,Doomfist,Silver,3.35,0.45,16.78,101,7290,,7.93,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,2684.91,,,,,,,,Tank,,26.589999999999996,27.0,Low
26,Ana,Gold,3.45,6.1,8.39,64,2307,7548.0,6.87,4.73,360.79,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support,,8.31,53.0,Low
435,Moira,Diamond,6.63,9.32,19.19,93,5141,9090.0,6.21,,,,,,,,,,,,,46.0,68.0,,,,,,,,,,,,,,,,,,,,,,,Support,,22.049999999999997,47.0,High
453,Winston,Master,3.97,2.96,20.02,99,8207,,6.81,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,Tank,,17.08,57.5,Low
100,Reinhardt,Gold,3.13,3.72,15.55,98,6794,,7.85,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,Tank,,17.23,,High
894,Zarya,Platinum,4.04,1.3,18.81,130,9373,,6.63,,,,,,,,,,,,,,,78.0,,,,,,,,,,31.93,,,,,,,,,,,,Tank,,22.4,42.5,Low
564,Zarya,Grandmaster,4.79,3.58,19.07,110,9922,,6.01,,,,,,,,,,,,,,,62.0,,,,,,,,,,39.62,,,,,,,,,,,,Tank,,24.14,42.5,Low
419,Cassidy,Master,2.08,6.44,17.03,47,8614,,8.74,,,,,,10.35,61.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,12.5,25.5,Low
489,Mei,Gold,3.96,1.3,17.89,95,6849,,7.3,,,,,,7.63,,,,,,,,,,,,,,,,1074.96,,,,,,,,,3.79,,,,,,Damage,,12.95,30.333333333333332,Low
250,Zarya,Master,4.26,5.88,19.27,120,8628,,6.88,,,,,,,,,,,,,,,72.0,,,,,,,,,,34.86,,,,,,,,,,,,Tank,,24.689999999999998,40.5,Low
533,Mercy,Diamond,4.26,9.36,1.76,49,326,8963.0,5.86,,,,1118.44,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support,,2.34,,High
1046,D.Va,Master,7.24,2.98,20.93,138,8916,,5.33,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,Tank,,20.07,27.0,Low
1153,Sigma,Bronze,4.54,2.61,17.53,133,8757,,5.85,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,1488.35,,,,,,,,Tank,,16.240000000000002,47.0,High
562,Bastion,Gold,2.91,1.52,19.31,70,10133,,8.17,,,,,,9.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,37.209999999999994,26.0,Low
137,Sigma,Platinum,5.13,2.14,18.48,140,10256,,5.2,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,1494.71,,,,,,,,Tank,,17.75,51.0,High
10,Soldier: 76,Bronze,2.92,3.13,19.39,53,8118,1406.0,8.48,,,,,,9.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,20.64,31.0,Low
981,Junker Queen,Diamond,4.82,1.5,20.44,113,9631,,6.57,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,20.0,Tank,,19.71,35.5,High
187,Bastion,Silver,2.77,1.42,18.52,70,9758,,8.4,,,,,,9.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,35.94,25.0,Low
937,Baptiste,Master,4.6,3.99,11.23,51,3878,9122.0,6.2,,,,536.43,,,,,,,,,,,,,,,,,,,,,,2.45,1.65,,,,,,,,,,Support,,4.32,35.416666666666664,Low
216,Junkrat,Platinum,2.42,2.26,17.07,54,8227,,8.74,,,,,,10.88,,,,,,,,,,,,,,18.0,5.73,,,,,,,,,,,,,,,,Damage,,15.41,25.0,Low
410,Ana,Bronze,4.18,6.16,8.9,62,2597,7823.0,6.61,5.05,408.38,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support,,8.440000000000001,52.0,Low
163,Brigitte,Master,4.21,0.68,11.35,82,3446,7352.0,8.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.08,30.0,,,,,,,Support,,4.46,,Low
213,Zenyatta,Master,5.2,2.11,13.56,62,5034,6302.0,7.46,,,,1486.64,,,,,,,,,,,,,1268.0,,,,,,,,,,,,,,,,,,,,Support,,11.75,25.5,Low
24,Pharah,Diamond,2.92,2.29,21.16,37,9318,,8.65,,,,,,13.01,,,,,,,,,,,,,,16.0,,,,,,,,69.13,,,,,,,,,Damage,,13.11,46.0,Low
907,Symmetra,Silver,3.43,0.76,18.49,69,7853,,8.05,,,,,,8.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,13.17,,Damage,,20.35,36.0,High
108,Brigitte,Bronze,4.26,1.74,13.23,83,3591,6917.0,7.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.6,30.0,,,,,,,Support,,5.29,,High
898,Pharah,Grandmaster,3.03,2.45,20.73,33,9406,,8.31,,,,,,12.98,,,,,,,,,,,,,,15.0,,,,,,,,71.99,,,,,,,,,Damage,,12.2,43.0,High
80,Baptiste,Bronze,4.21,1.68,9.95,66,3343,7733.0,6.73,,,,437.75,,,,,,,,,,,,,,,,,,,,,,2.2,1.48,,,,,,,,,,Support,,4.62,31.536666666666665,Low
364,Widowmaker,Grandmaster,2.47,2.81,16.35,19,5990,,8.14,,,,,,11.35,,,,,,,,,,3.59,,,,,,,,,,,,,,,,,,,,,Damage,,10.34,45.0,Low
701,Bastion,Grandmaster,2.46,3.99,18.66,60,10463,,8.62,,,,,,9.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,36.55,28.0,High
571,Mei,Bronze,3.79,1.36,17.19,100,6570,,7.33,,,,,,7.54,,,,,,,,,,,,,,,,1111.64,,,,,,,,,4.04,,,,,,Damage,,12.91,29.0,Low
908,Widowmaker,Master,2.69,3.06,17.33,24,6172,,8.12,,,,,,12.31,,,,,,,,,,4.56,,,,,,,,,,,,,,,,,,,,,Damage,,11.02,46.0,High
134,Tracer,Gold,2.68,2.22,17.7,58,6135,,8.37,,,,,,8.34,,,,,,,,,,,,,,,,780.06,4.75,1.47,,,,,,,,,,,,,Damage,,10.82,19.5,Low
1112,Sojourn,Gold,3.04,2.81,18.18,53,8940,,8.28,,,,,,8.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,24.669999999999998,30.333333333333332,Low
1143,Cassidy,Platinum,2.46,5.18,18.1,56,8568,,8.06,,,,,,11.14,60.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,16.42,25.0,Low
561,Wrecking Ball,Gold,3.25,0.33,16.36,137,7048,,7.62,,,,,,,,,,,,,,,89.0,,,,,,,,,,,,,,,,,,,,,,Tank,,18.67,21.0,Low
997,Junkrat,Bronze,2.63,1.84,16.24,60,7962,,8.33,,,,,,10.08,,,,,,,,,,,,,,17.0,5.62,,,,,,,,,,,,,,,,Damage,,14.34,25.0,Low
1164,Torbjorn,Grandmaster,3.34,1.62,19.41,43,8751,,6.81,,,,,,9.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,27.489999999999995,16.5,High
644,Sombra,Bronze,4.36,0.68,14.18,48,4715,,6.3,,,,,,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,26.72,2.1,,,,Damage,,9.98,32.0,Low
1048,Hanzo,Diamond,3.35,4.5,17.58,39,7590,,7.77,,,,,,11.54,,,,,,,,,,2.82,,,,,,,,,,,,,,,,,,,,,Damage,,19.29,20.5,Low
395,Reaper,Bronze,2.87,1.38,18.89,79,7549,,8.03,,,,,,10.58,,,,,,,,,,,,,,,,1440.81,,,,,,,,,,,,,,,Damage,,14.03,18.0,Low
1249,Baptiste,Platinum,4.54,2.57,10.86,59,3566,8834.0,6.33,,,,512.25,,,,,,,,,,,,,,,,,,,,,,2.35,1.63,,,,,,,,,,Support,,4.59,34.833333333333336,Low
655,Ramattra,Bronze,3.71,1.41,18.32,132,8693,,6.85,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,Tank,,29.75,39.0,Low
553,Bastion,Diamond,2.49,1.19,17.45,60,9533,,8.9,,,,,,8.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,33.9,27.0,Low
1185,Reaper,Platinum,2.82,2.34,19.97,74,8317,,8.07,,,,,,11.0,,,,,,,,,,,,,,,,1568.09,,,,,,,,,,,,,,,Damage,,13.89,20.0,Low
764,Junker Queen,Platinum,4.76,0.88,19.97,120,9300,,6.6,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,19.0,Tank,,19.65,35.5,Low
375,Symmetra,Grandmaster,3.02,1.5,17.29,60,7938,,7.96,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,33.76,,Damage,,16.310000000000002,38.5,High
276,D.Va,Diamond,6.62,4.47,21.06,92,7006,,5.53,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,Tank,,20.29,24.0,High
650,Sombra,Gold,4.5,1.37,16.44,44,5217,,6.62,,,,,,6.83,,,,,,,,,,,,,,,,,,,,,,,,,,30.28,2.29,,,,Damage,,11.69,33.0,Low
184,D.Va,Gold,6.34,1.94,19.69,138,8347,,5.66,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,Tank,,18.919999999999998,25.0,Low
880,Roadhog,Master,3.45,5.69,17.56,115,7846,,6.91,,,,,,,,,,,,,,,80.0,,,,,,,5290.15,,,,,,,,,,,,,,,Tank,,20.419999999999998,39.71,High
903,Bastion,Grandmaster,2.96,2.98,19.14,57,10658,,7.87,,,,,,9.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,36.190000000000005,28.0,Low
873,Lucio,Diamond,3.98,2.79,12.95,95,3686,6846.0,7.46,,,,,,,,,,,,,,,,,,30.32,9.63,,,,,,,,,,,,,,,,,,Support,,5.68,17.5,High
974,Ana,Platinum,3.76,10.2,8.57,63,2321,7920.0,6.61,4.73,372.36,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support,,8.379999999999999,55.0,High
105,Junker Queen,Gold,3.63,1.75,17.33,127,8792,,7.61,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,19.0,Tank,,17.78,36.0,Low
737,Genji,Master,2.71,7.48,18.99,58,7694,,8.04,,,,,,10.34,,16.97,1785.7,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,11.05,26.0,High
332,Ramattra,Master,3.74,2.8,19.21,112,9897,,6.54,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,Tank,,31.689999999999998,45.0,Low
36,Winston,Bronze,3.98,1.55,19.27,116,7390,,6.91,,,,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,Tank,,16.47,50.0,Low
1010,Sojourn,Bronze,2.45,0.94,15.46,64,7418,,8.34,,,,,,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,21.39,28.0,Low
1115,Baptiste,Gold,4.4,1.8,10.54,62,3517,8508.0,6.81,,,,501.81,,,,,,,,,,,,,,,,,,,,,,2.66,1.84,,,,,,,,,,Support,,4.75,34.093333333333334,Low
178,D.Va,Silver,5.9,1.61,20.35,133,7931,,5.74,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,Tank,,19.47,24.0,Low
509,Sojourn,Grandmaster,3.5,7.04,20.25,47,9682,,7.95,,,,,,10.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,27.32,31.333333333333332,High
690,D.Va,Grandmaster,6.31,3.14,19.13,139,8442,,5.4,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,Tank,,18.299999999999997,26.0,Low
424,Widowmaker,Bronze,2.71,2.42,15.6,22,5933,,7.73,,,,,,10.86,,,,,,,,,,3.79,,,,,,,,,,,,,,,,,,,,,Damage,,10.09,46.0,Low
964,Winston,Grandmaster,4.01,2.15,19.2,102,7854,,6.73,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,Tank,,16.06,54.0,Low
1201,Genji,Grandmaster,2.48,6.81,18.22,57,7397,,7.84,,,,,,10.35,,17.18,1685.21,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,9.45,26.0,Low
22,Baptiste,Silver,4.61,3.33,11.05,65,3624,8382.0,6.76,,,,488.38,,,,,,,,,,,,,,,,,,,,,,2.38,1.76,,,,,,,,,,Support,,5.04,33.60666666666666,Low
1029,Bastion,Silver,2.78,2.4,18.96,63,10109,,8.51,,,,,,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,37.089999999999996,27.0,High
1133,Soldier: 76,Platinum,2.82,3.83,19.13,54,9351,1306.0,8.56,,,,,,9.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,21.110000000000003,33.333333333333336,Low
302,Moira,Grandmaster,5.0,6.26,16.2,87,4993,9376.0,6.86,,,,,,,,,,,,,44.0,64.0,,,,,,,,,,,,,,,,,,,,,,,Support,,18.66,49.0,Low
194,Roadhog,Silver,3.48,1.23,16.54,121,7428,,7.24,,,,,,,,,,,,,,,78.0,,,,,,,5208.92,,,,,,,,,,,,,,,Tank,,19.76,40.260000000000005,Low
1106,Roadhog,Grandmaster,3.47,1.23,16.08,99,7587,,6.69,,,,,,,,,,,,,,,55.0,,,,,,,5237.26,,,,,,,,,,,,,,,Tank,,17.830000000000002,39.405,Low
189,Soldier: 76,Silver,2.94,2.95,19.01,60,8984,1298.0,8.73,,,,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,21.409999999999997,32.333333333333336,Low
772,Symmetra,Silver,3.66,1.16,19.03,68,8078,,7.95,,,,,,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,13.23,,Damage,,20.270000000000003,36.0,High
179,Torbjorn,Platinum,3.2,1.2,18.06,49,9618,,6.81,,,,,,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,21.11,17.5,High
742,Junker Queen,Bronze,3.15,0.56,15.66,128,8439,,8.3,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,18.0,Tank,,16.32,35.0,Low
698,Kiriko,Diamond,4.62,7.89,8.37,69,2421,8643.0,5.87,,,,,,,,,,,7.04,18.11,,,,,,,,,,,,,,,,,,,,,,,,,Support,,11.790000000000001,22.5,Low
879,Baptiste,Master,5.52,2.38,13.16,53,4221,8607.0,6.43,,,,565.5,,,,,,,,,,,,,,,,,,,,,,2.53,1.97,,,,,,,,,,Support,,5.0,35.839999999999996,Low
118,Junker Queen,Silver,4.85,1.59,19.25,133,8828,,6.38,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,18.0,Tank,,19.21,34.0,High
171,Kiriko,Bronze,4.46,2.95,7.39,72,2173,7804.0,6.16,,,,,,,,,,,5.15,16.45,,,,,,,,,,,,,,,,,,,,,,,,,Support,,10.85,21.0,Low
653,Kiriko,Master,5.11,10.58,8.85,65,2625,8894.0,5.91,,,,,,,,,,,4.86,18.21,,,,,,,,,,,,,,,,,,,,,,,,,Support,,12.57,23.5,High
463,Zenyatta,Platinum,4.69,3.2,12.43,69,4271,6056.0,7.93,,,,1301.55,,,,,,,,,,,,,1204.28,,,,,,,,,,,,,,,,,,,,Support,,10.27,22.5,High
1200,Soldier: 76,Master,3.17,4.54,20.08,50,9614,1302.0,8.36,,,,,,10.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,22.189999999999998,33.333333333333336,Low
811,Mei,Diamond,4.03,1.82,17.52,75,5800,,7.33,,,,,,7.27,,,,,,,,,,,,,,,,954.76,,,,,,,,,8.23,,,,,,Damage,,12.0,28.333333333333332,Low
1183,Reinhardt,Bronze,2.82,1.81,15.24,129,7393,,7.38,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,Tank,,18.92,,Low
607,Lucio,Bronze,3.1,7.47,10.83,112,3218,8423.0,8.1,,,,,,,,,,,,,,,,,,22.89,9.96,,,,,,,,,,,,,,,,,,Support,,5.69,16.0,Low
214,Sombra,Platinum,4.7,0.94,16.2,43,5538,,6.18,,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,29.04,2.24,,,,Damage,,11.02,35.0,Low
333,Reinhardt,Diamond,2.98,3.26,16.5,119,8539,,7.13,,,,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,Tank,,20.590000000000003,,High
633,Baptiste,Platinum,4.52,2.49,10.78,61,3585,9035.0,6.39,,,,545.69,,,,,,,,,,,,,,,,,,,,,,2.38,1.78,,,,,,,,,,Support,,4.75,35.32333333333333,Low
536,Hanzo,Silver,2.77,0.95,16.01,61,6839,,8.71,,,,,,9.9,,,,,,,,,,3.71,,,,,,,,,,,,,,,,,,,,,Damage,,20.130000000000003,22.5,Low
934,Pharah,Grandmaster,3.0,3.03,21.08,32,9720,,8.47,,,,,,13.01,,,,,,,,,,,,,,16.0,,,,,,,,72.04,,,,,,,,,Damage,,12.85,44.0,High
1217,Baptiste,Gold,3.34,4.02,8.86,72,3101,7798.0,7.69,,,,399.97,,,,,,,,,,,,,,,,,,,,,,2.39,1.67,,,,,,,,,,Support,,4.57,32.84,Low
362,Hanzo,Silver,3.11,2.16,16.54,51,7398,,7.74,,,,,,10.73,,,,,,,,,,3.27,,,,,,,,,,,,,,,,,,,,,Damage,,18.2,21.0,Low
541,Zarya,Diamond,4.83,2.54,20.31,123,10191,,6.2,,,,,,,,,,,,,,,72.0,,,,,,,,,,39.1,,,,,,,,,,,,Tank,,25.83,44.0,Low
1173,Sigma,Diamond,4.88,2.32,18.57,122,10031,,5.13,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,1226.54,,,,,,,,Tank,,15.76,52.0,Low
7,Torbjorn,Bronze,3.16,1.17,17.66,53,9003,,6.81,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,22.1,15.5,High
1141,Zarya,Gold,4.65,1.36,19.52,128,9476,,6.37,,,,,,,,,,,,,,,76.0,,,,,,,,,,37.08,,,,,,,,,,,,Tank,,24.439999999999998,42.5,Low
1011,Winston,Gold,3.82,0.93,19.17,116,7609,,7.2,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,Tank,,15.809999999999999,52.0,Low
253,Cassidy,Platinum,2.35,3.18,17.78,54,8402,,8.5,,,,,,11.09,59.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,16.8,25.0,Low
793,Bastion,Platinum,2.71,2.56,19.71,61,10627,,8.41,,,,,,10.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,38.31,28.0,High
734,Widowmaker,Master,2.69,4.79,15.49,15,5581,,7.65,,,,,,10.41,,,,,,,,,,3.73,,,,,,,,,,,,,,,,,,,,,Damage,,9.15,44.0,Low
837,D.Va,Silver,6.16,4.3,20.39,96,6730,,5.71,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,Tank,,19.81,23.0,High
1117,Doomfist,Grandmaster,3.28,4.15,18.39,80,8317,,7.51,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,2660.32,,,,,,,,Tank,,26.2,27.0,High
55,Echo,Platinum,2.81,1.42,18.87,60,8361,,8.05,,,,,,10.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,28.35,29.49,Low
687,Echo,Silver,2.04,0.48,16.33,55,6933,,8.78,,,,,,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,25.78,25.646666666666665,Low
1070,Hanzo,Diamond,2.9,2.65,16.82,51,7707,,8.34,,,,,,10.6,,,,,,,,,,3.83,,,,,,,,,,,,,,,,,,,,,Damage,,18.8,26.0,Low
461,Genji,Silver,2.24,1.1,16.04,71,6594,,8.48,,,,,,8.41,,12.91,1776.37,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,10.059999999999999,27.0,Low
613,Tracer,Diamond,2.48,3.14,17.97,59,6683,,8.44,,,,,,8.31,,,,,,,,,,,,,,,,916.25,4.95,1.53,,,,,,,,,,,,,Damage,,10.1,21.5,Low
663,Junker Queen,Silver,3.41,0.69,16.4,131,8675,,7.79,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,19.0,Tank,,16.830000000000002,34.5,Low
495,Wrecking Ball,Grandmaster,4.1,1.15,15.58,132,7762,,6.21,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,Tank,,19.92,21.5,Low
89,Doomfist,Gold,3.21,0.58,16.77,99,6647,,7.36,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,2094.06,,,,,,,,Tank,,25.42,23.0,High
586,Sombra,Silver,4.03,1.15,14.53,43,4816,,6.45,,,,,,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,29.02,2.15,,,,Damage,,10.57,31.0,Low
923,Symmetra,Silver,3.7,0.6,20.65,54,7707,,8.17,,,,,,8.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,12.25,,Damage,,22.85,33.5,High
432,Junkrat,Platinum,2.79,2.06,17.03,49,8409,,8.07,,,,,,10.57,,,,,,,,,,,,,,17.0,5.21,,,,,,,,,,,,,,,,Damage,,14.690000000000001,25.0,Low
336,Soldier: 76,Grandmaster,2.95,9.65,18.99,43,9622,1320.0,7.79,,,,,,9.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,20.080000000000002,33.333333333333336,High
599,Sojourn,Platinum,3.04,1.28,18.67,56,8447,,7.92,,,,,,8.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,25.56,30.0,Low
409,Sigma,Master,4.78,2.91,18.08,117,10025,,5.12,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,1158.24,,,,,,,,Tank,,15.05,52.0,Low
201,Baptiste,Grandmaster,4.84,7.61,11.74,52,4231,9920.0,6.01,,,,627.51,,,,,,,,,,,,,,,,,,,,,,2.57,1.87,,,,,,,,,,Support,,4.46,36.67333333333333,High
431,Ashe,Diamond,3.02,2.99,17.38,45,8237,,7.94,,,,,,8.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,18.82,39.0,High
1226,Bastion,Bronze,2.34,3.34,17.85,58,9991,,8.91,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,,34.76,27.0,High
433,Zenyatta,Silver,5.29,1.84,13.96,68,4948,6200.0,7.16,,,,1455.01,,,,,,,,,,,,,1198.81,,,,,,,,,,,,,,,,,,,,Support,,11.31,24.0,Low
939,Brigitte,Platinum,4.63,1.26,12.48,88,3750,8437.0,7.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.69,32.0,,,,,,,Support,,5.09,,High
1188,Reinhardt,Silver,2.93,2.14,15.88,126,7114,,7.49,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,Tank,,19.37,,Low
498,Roadhog,Grandmaster,3.7,3.28,18.1,110,8038,,6.76,,,,,,,,,,,,,,,72.0,,,,,,,5321.32,,,,,,,,,,,,,,,Tank,,20.36,40.61,High
