person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
23.0,female,High School,22608.0,0,RENT,3000.0,HOMEIMPROVEMENT,11.71,0.13,4.0,529,No,1
21.0,female,Master,22687.0,0,RENT,3000.0,DEBTCONSOLIDATION,7.9,0.13,2.0,708,No,1
21.0,female,Associate,39696.0,0,MORTGAGE,5000.0,PERSONAL,16.0,0.13,2.0,642,No,1
24.0,male,Master,22540.0,0,RENT,3000.0,PERSONAL,15.27,0.13,2.0,698,No,1
23.0,male,High School,22601.0,2,RENT,3000.0,HOMEIMPROVEMENT,15.99,0.13,2.0,571,No,1
22.0,female,Master,22615.0,0,RENT,3000.0,MEDICAL,13.99,0.13,4.0,687,No,1
22.0,female,Bachelor,22916.0,0,RENT,3000.0,DEBTCONSOLIDATION,10.59,0.13,3.0,669,No,1
23.0,male,Bachelor,23092.0,0,RENT,3000.0,PERSONAL,13.06,0.13,2.0,553,No,1
22.0,male,Bachelor,22614.0,0,RENT,3000.0,VENTURE,11.01,0.13,2.0,579,No,1
22.0,male,Associate,22402.0,0,RENT,3000.0,PERSONAL,11.86,0.13,2.0,706,No,1
21.0,female,Bachelor,22805.0,0,RENT,3000.0,MEDICAL,9.7,0.13,2.0,630,No,1
21.0,female,High School,23480.0,0,RENT,3000.0,HOMEIMPROVEMENT,10.99,0.13,4.0,495,No,1
22.0,male,Master,23799.0,0,RENT,3000.0,VENTURE,13.06,0.13,2.0,670,No,1
23.0,male,Bachelor,24037.0,0,RENT,3000.0,VENTURE,12.99,0.12,2.0,530,No,1
23.0,female,Bachelor,24325.0,0,RENT,3000.0,PERSONAL,9.99,0.12,3.0,603,No,1
21.0,male,Master,24419.0,0,RENT,3000.0,PERSONAL,10.99,0.12,2.0,621,No,1
22.0,male,Master,24110.0,3,RENT,3000.0,HOMEIMPROVEMENT,11.01,0.12,3.0,662,No,1
24.0,male,Bachelor,36702.0,0,RENT,3000.0,DEBTCONSOLIDATION,19.29,0.08,2.0,659,No,1
23.0,male,High School,37048.0,2,RENT,3000.0,MEDICAL,15.2,0.08,2.0,625,No,1
24.0,female,Associate,37032.0,0,RENT,3000.0,DEBTCONSOLIDATION,13.98,0.08,2.0,654,No,1
21.0,female,Associate,40845.0,0,MORTGAGE,2000.0,HOMEIMPROVEMENT,14.27,0.05,4.0,582,No,1
25.0,female,Associate,36501.0,1,RENT,3000.0,HOMEIMPROVEMENT,12.21,0.08,4.0,675,No,1
26.0,female,High School,38208.0,3,RENT,3000.0,MEDICAL,13.36,0.08,4.0,634,No,1
24.0,female,Associate,40750.0,1,MORTGAGE,2050.0,HOMEIMPROVEMENT,13.49,0.05,2.0,622,No,1
25.0,female,Associate,35864.0,1,RENT,3000.0,MEDICAL,6.62,0.08,2.0,600,No,1
22.0,male,High School,35960.0,0,RENT,3000.0,DEBTCONSOLIDATION,13.3,0.08,2.0,637,No,1
25.0,female,Bachelor,38131.0,3,RENT,3000.0,HOMEIMPROVEMENT,11.01,0.08,4.0,667,No,1
26.0,female,High School,40598.0,5,RENT,3000.0,MEDICAL,11.49,0.07,3.0,668,No,1
23.0,male,High School,40622.0,0,MORTGAGE,9000.0,DEBTCONSOLIDATION,16.29,0.22,3.0,665,No,1
22.0,female,Master,45499.0,0,RENT,3000.0,DEBTCONSOLIDATION,20.0,0.07,2.0,643,No,1
22.0,male,High School,45569.0,0,RENT,3000.0,DEBTCONSOLIDATION,11.11,0.07,2.0,604,No,1
23.0,male,High School,45500.0,0,RENT,3000.0,EDUCATION,10.75,0.07,4.0,459,No,1
21.0,male,High School,40938.0,0,MORTGAGE,11200.0,VENTURE,13.92,0.27,4.0,659,No,1
26.0,male,High School,47976.0,4,RENT,3000.0,EDUCATION,11.01,0.06,2.0,589,No,1
24.0,female,Master,47921.0,3,RENT,3000.0,MEDICAL,14.61,0.06,4.0,681,No,1
21.0,male,Bachelor,48436.0,0,RENT,3000.0,MEDICAL,13.67,0.06,2.0,682,No,1
24.0,male,Associate,48982.0,1,RENT,3000.0,EDUCATION,11.01,0.06,3.0,694,No,1
24.0,male,High School,49243.0,2,RENT,3000.0,EDUCATION,17.27,0.06,2.0,649,No,1
24.0,male,Associate,51314.0,0,RENT,3000.0,DEBTCONSOLIDATION,11.01,0.06,3.0,609,No,1
26.0,female,Associate,54295.0,3,RENT,3000.0,HOMEIMPROVEMENT,7.49,0.06,4.0,574,No,1
23.0,female,Master,53860.0,0,RENT,3000.0,DEBTCONSOLIDATION,7.66,0.06,4.0,673,No,1
23.0,female,Master,53799.0,0,RENT,3000.0,PERSONAL,9.62,0.06,4.0,659,No,1
22.0,female,Bachelor,56291.0,0,RENT,3000.0,MEDICAL,15.62,0.05,2.0,544,No,1
23.0,female,High School,41913.0,1,MORTGAGE,1000.0,DEBTCONSOLIDATION,10.59,0.02,2.0,590,No,1
21.0,male,Associate,41953.0,0,MORTGAGE,2500.0,HOMEIMPROVEMENT,7.88,0.06,3.0,654,No,1
24.0,female,Bachelor,54064.0,1,RENT,12000.0,DEBTCONSOLIDATION,12.23,0.22,3.0,669,No,1
22.0,male,Associate,53904.0,0,RENT,12000.0,DEBTCONSOLIDATION,11.86,0.22,2.0,553,No,1
23.0,male,Master,53866.0,0,RENT,12000.0,MEDICAL,11.01,0.22,4.0,647,No,1
25.0,male,High School,54102.0,2,RENT,12000.0,MEDICAL,15.31,0.22,3.0,642,No,1
23.0,male,Associate,53910.0,0,RENT,12000.0,VENTURE,16.0,0.22,2.0,621,No,1
22.0,male,Bachelor,55686.0,1,RENT,12000.0,MEDICAL,11.01,0.22,4.0,530,No,1
25.0,male,Bachelor,42203.0,6,MORTGAGE,2000.0,DEBTCONSOLIDATION,7.66,0.05,4.0,614,No,1
25.0,male,Bachelor,57065.0,2,RENT,12000.0,HOMEIMPROVEMENT,13.11,0.21,4.0,610,No,1
21.0,female,Associate,41365.0,0,MORTGAGE,7200.0,PERSONAL,6.76,0.17,2.0,552,No,1
23.0,male,Master,57257.0,0,RENT,12000.0,DEBTCONSOLIDATION,16.29,0.21,3.0,630,No,1
25.0,female,Associate,41803.0,0,MORTGAGE,6000.0,MEDICAL,15.7,0.14,3.0,670,No,1
22.0,female,Master,59276.0,0,RENT,12000.0,VENTURE,14.65,0.2,3.0,642,No,1
25.0,male,Associate,59792.0,4,RENT,12000.0,DEBTCONSOLIDATION,13.49,0.2,2.0,624,No,1
25.0,female,Bachelor,61219.0,0,RENT,12000.0,PERSONAL,14.74,0.2,2.0,532,No,1
23.0,male,High School,62035.0,1,RENT,12000.0,DEBTCONSOLIDATION,17.99,0.19,4.0,619,No,1
24.0,female,Master,62174.0,0,RENT,12000.0,PERSONAL,7.88,0.19,3.0,687,No,1
25.0,female,High School,62740.0,3,RENT,12000.0,MEDICAL,13.47,0.19,3.0,673,No,1
23.0,male,Bachelor,63238.0,2,RENT,12000.0,DEBTCONSOLIDATION,15.95,0.19,3.0,611,No,1
24.0,female,Associate,63729.0,0,RENT,12000.0,MEDICAL,9.99,0.19,4.0,603,No,1
23.0,female,Associate,42671.0,0,MORTGAGE,3000.0,HOMEIMPROVEMENT,10.75,0.07,4.0,549,No,1
25.0,female,Associate,42648.0,2,MORTGAGE,5125.0,DEBTCONSOLIDATION,6.99,0.12,2.0,634,No,1
25.0,female,Bachelor,59830.0,0,RENT,3000.0,VENTURE,12.68,0.05,3.0,631,No,1
22.0,male,High School,59387.0,2,RENT,3000.0,DEBTCONSOLIDATION,12.23,0.05,2.0,593,No,1
24.0,male,High School,60935.0,1,RENT,3000.0,MEDICAL,11.01,0.05,2.0,611,No,1
25.0,female,Bachelor,61463.0,5,RENT,3000.0,DEBTCONSOLIDATION,14.42,0.05,2.0,618,No,1
24.0,male,High School,67289.0,3,RENT,3000.0,EDUCATION,8.9,0.04,3.0,586,No,1
23.0,male,Associate,68599.0,1,RENT,3000.0,DEBTCONSOLIDATION,14.84,0.04,3.0,615,No,1
23.0,female,Bachelor,69380.0,1,RENT,3000.0,HOMEIMPROVEMENT,14.59,0.04,2.0,643,No,1
22.0,male,Associate,70631.0,2,RENT,3000.0,EDUCATION,9.07,0.04,2.0,586,No,1
23.0,female,Master,71418.0,1,RENT,3000.0,PERSONAL,10.36,0.04,4.0,672,No,1
22.0,female,Bachelor,71685.0,0,RENT,3000.0,MEDICAL,12.84,0.04,3.0,672,No,1
25.0,female,High School,73304.0,2,RENT,3000.0,MEDICAL,13.47,0.04,3.0,566,No,1
26.0,male,Bachelor,66361.0,4,RENT,3000.0,MEDICAL,19.42,0.05,2.0,658,No,1
24.0,male,Master,78179.0,3,RENT,3000.0,DEBTCONSOLIDATION,15.21,0.04,4.0,603,No,1
24.0,female,Bachelor,35820.0,1,MORTGAGE,6000.0,MEDICAL,15.62,0.17,3.0,653,No,1
25.0,female,High School,81209.0,5,RENT,3000.0,MEDICAL,16.02,0.04,4.0,627,No,1
22.0,male,High School,35446.0,0,MORTGAGE,9000.0,DEBTCONSOLIDATION,11.01,0.25,4.0,588,No,1
25.0,female,High School,166103.0,1,RENT,3000.0,EDUCATION,13.06,0.02,2.0,580,No,1
25.0,female,Bachelor,22077.0,5,RENT,3025.0,VENTURE,11.49,0.14,2.0,686,No,1
22.0,female,Bachelor,20983.0,0,RENT,3050.0,EDUCATION,9.91,0.15,3.0,612,No,1
23.0,male,Associate,15524.0,0,RENT,3075.0,PERSONAL,10.37,0.2,2.0,667,No,1
23.0,female,High School,35590.0,4,OWN,10000.0,MEDICAL,18.62,0.28,3.0,560,No,1
21.0,female,Associate,19243.0,0,RENT,3150.0,HOMEIMPROVEMENT,10.99,0.16,4.0,538,No,1
22.0,female,Bachelor,35880.0,0,MORTGAGE,12000.0,PERSONAL,5.42,0.33,4.0,658,No,1
24.0,male,Bachelor,15394.0,6,RENT,3200.0,PERSONAL,5.99,0.21,3.0,668,No,1
21.0,male,Bachelor,15237.0,0,RENT,3200.0,VENTURE,11.49,0.21,2.0,631,No,1
26.0,female,High School,18488.0,3,RENT,3200.0,MEDICAL,12.21,0.17,2.0,634,No,1
22.0,male,Bachelor,19960.0,0,RENT,3200.0,VENTURE,17.93,0.16,4.0,618,No,1
25.0,male,High School,20168.0,4,RENT,3200.0,DEBTCONSOLIDATION,9.32,0.16,2.0,620,No,1
21.0,male,Associate,22703.0,0,RENT,3200.0,PERSONAL,8.49,0.14,3.0,609,No,1
23.0,female,Master,22337.0,2,RENT,3200.0,HOMEIMPROVEMENT,11.01,0.14,4.0,586,No,1
23.0,male,Bachelor,35921.0,0,MORTGAGE,6000.0,PERSONAL,7.88,0.17,2.0,583,No,1
22.0,male,Associate,23989.0,1,RENT,3200.0,EDUCATION,15.28,0.13,3.0,681,No,1
23.0,female,Associate,25179.0,0,RENT,3200.0,VENTURE,16.0,0.13,2.0,588,No,1
24.0,male,Bachelor,31081.0,4,RENT,3200.0,DEBTCONSOLIDATION,13.11,0.1,4.0,633,No,1
24.0,male,Master,35635.0,3,MORTGAGE,1450.0,PERSONAL,11.01,0.04,4.0,709,No,1
25.0,male,Associate,35631.0,6,RENT,3200.0,HOMEIMPROVEMENT,17.49,0.09,2.0,614,No,1
22.0,male,High School,37248.0,1,RENT,3200.0,DEBTCONSOLIDATION,15.62,0.09,4.0,635,No,1
21.0,male,High School,37579.0,0,RENT,3200.0,DEBTCONSOLIDATION,10.37,0.09,3.0,574,No,1
25.0,male,High School,40697.0,6,RENT,3200.0,HOMEIMPROVEMENT,12.99,0.08,2.0,539,No,1
26.0,female,Doctorate,35793.0,3,MORTGAGE,11200.0,HOMEIMPROVEMENT,11.14,0.31,4.0,708,No,1
25.0,male,Bachelor,51085.0,2,RENT,3200.0,MEDICAL,15.7,0.06,2.0,618,No,1
25.0,female,Master,58524.0,2,RENT,3200.0,EDUCATION,11.01,0.05,4.0,657,No,1
23.0,male,High School,42856.0,0,OTHER,12800.0,PERSONAL,11.83,0.3,2.0,545,No,1
22.0,female,Bachelor,65835.0,2,RENT,3200.0,HOMEIMPROVEMENT,16.49,0.05,4.0,680,No,1
24.0,female,High School,71559.0,0,RENT,3200.0,MEDICAL,13.8,0.04,3.0,648,No,1
23.0,female,Master,94751.0,5,RENT,3200.0,EDUCATION,10.99,0.03,3.0,648,No,1
25.0,male,High School,94354.0,0,RENT,3200.0,HOMEIMPROVEMENT,14.59,0.03,3.0,640,No,1
22.0,male,Master,36267.0,1,OTHER,7500.0,DEBTCONSOLIDATION,10.08,0.21,4.0,611,No,1
22.0,male,High School,13178.0,0,RENT,3250.0,VENTURE,11.01,0.25,2.0,668,No,1
21.0,female,High School,15535.0,0,RENT,3250.0,HOMEIMPROVEMENT,9.99,0.21,2.0,671,No,1
22.0,male,Master,18155.0,1,RENT,3250.0,PERSONAL,16.29,0.18,4.0,603,No,1
24.0,male,High School,20315.0,2,RENT,3250.0,VENTURE,12.42,0.16,4.0,698,No,1
22.0,female,Master,21770.0,1,RENT,3250.0,DEBTCONSOLIDATION,6.91,0.15,2.0,594,No,1
23.0,female,High School,22510.0,0,RENT,3250.0,PERSONAL,11.01,0.14,4.0,619,No,1
23.0,male,Associate,22710.0,0,RENT,3250.0,VENTURE,13.22,0.14,2.0,655,No,1
22.0,male,High School,25541.0,2,RENT,3250.0,MEDICAL,14.26,0.13,2.0,664,No,1
26.0,female,Bachelor,34397.0,4,RENT,3250.0,HOMEIMPROVEMENT,14.59,0.09,4.0,631,No,1
24.0,female,Master,47994.0,3,RENT,3250.0,DEBTCONSOLIDATION,8.94,0.07,2.0,635,No,1
21.0,male,High School,35547.0,0,MORTGAGE,7400.0,EDUCATION,17.56,0.21,3.0,658,No,1
24.0,female,Bachelor,42923.0,0,OTHER,18225.0,MEDICAL,9.63,0.42,3.0,699,No,1
25.0,male,Associate,14382.0,0,RENT,3400.0,MEDICAL,11.01,0.24,2.0,589,No,1
26.0,female,Master,35760.0,3,RENT,3400.0,HOMEIMPROVEMENT,15.62,0.1,4.0,607,No,1
23.0,male,High School,64320.0,0,RENT,3400.0,HOMEIMPROVEMENT,17.58,0.05,4.0,604,No,1
22.0,female,Bachelor,36053.0,0,MORTGAGE,12000.0,EDUCATION,11.66,0.33,3.0,685,No,1
25.0,female,High School,36182.0,3,MORTGAGE,8875.0,PERSONAL,12.69,0.25,3.0,577,No,1
24.0,male,High School,138777.0,1,RENT,3400.0,MEDICAL,12.21,0.02,4.0,482,No,1
26.0,male,Bachelor,17602.0,2,RENT,3450.0,HOMEIMPROVEMENT,12.69,0.2,3.0,691,No,1
25.0,female,Associate,31128.0,4,RENT,3450.0,HOMEIMPROVEMENT,11.99,0.11,4.0,578,No,1
22.0,male,Master,15343.0,0,RENT,3500.0,EDUCATION,15.65,0.23,2.0,694,No,1
22.0,male,Associate,16281.0,0,RENT,3500.0,MEDICAL,8.59,0.21,4.0,589,No,1
21.0,female,Master,17383.0,0,RENT,3500.0,VENTURE,9.96,0.2,2.0,694,No,1
21.0,female,Associate,19902.0,3,RENT,3500.0,PERSONAL,16.07,0.18,3.0,570,No,1
21.0,male,Bachelor,36808.0,0,MORTGAGE,12000.0,MEDICAL,11.83,0.33,4.0,679,No,1
22.0,female,Master,21955.0,0,RENT,3500.0,EDUCATION,11.01,0.16,4.0,615,No,1
26.0,female,Associate,36439.0,1,MORTGAGE,12000.0,MEDICAL,9.32,0.33,4.0,661,No,1
22.0,female,High School,22854.0,0,RENT,3500.0,VENTURE,13.48,0.15,2.0,598,No,1
21.0,male,High School,23294.0,0,RENT,3500.0,MEDICAL,13.35,0.15,2.0,581,No,1
24.0,female,Bachelor,23740.0,1,RENT,3500.0,MEDICAL,7.88,0.15,2.0,641,No,1
22.0,male,Master,27003.0,0,RENT,3500.0,MEDICAL,11.01,0.13,2.0,676,No,1
22.0,male,Master,27852.0,1,RENT,3500.0,DEBTCONSOLIDATION,16.49,0.13,3.0,633,No,1
22.0,male,Bachelor,36382.0,0,MORTGAGE,5775.0,DEBTCONSOLIDATION,5.42,0.16,3.0,660,No,1
24.0,female,Associate,29625.0,3,RENT,3500.0,HOMEIMPROVEMENT,15.65,0.12,3.0,676,No,1
21.0,male,High School,32599.0,0,RENT,3500.0,DEBTCONSOLIDATION,8.49,0.11,3.0,647,No,1
22.0,male,Bachelor,37190.0,0,RENT,3500.0,VENTURE,14.22,0.09,4.0,591,No,1
23.0,male,Bachelor,36837.0,3,RENT,3500.0,MEDICAL,11.49,0.1,2.0,594,No,1
26.0,female,Associate,36977.0,5,MORTGAGE,8000.0,DEBTCONSOLIDATION,6.62,0.22,4.0,560,No,1
23.0,male,Bachelor,37117.0,3,MORTGAGE,4800.0,DEBTCONSOLIDATION,10.65,0.13,3.0,638,No,1
23.0,female,Master,47905.0,0,RENT,3500.0,EDUCATION,11.86,0.07,4.0,685,No,1
25.0,male,Bachelor,37073.0,3,MORTGAGE,12000.0,HOMEIMPROVEMENT,5.99,0.32,4.0,653,No,1
24.0,male,Associate,36936.0,0,MORTGAGE,10000.0,MEDICAL,15.99,0.27,2.0,632,No,1
24.0,female,Bachelor,55772.0,5,RENT,3500.0,PERSONAL,12.21,0.06,2.0,668,No,1
21.0,male,Associate,36965.0,0,MORTGAGE,13250.0,HOMEIMPROVEMENT,13.99,0.36,3.0,634,No,1
26.0,male,Master,61948.0,5,RENT,3500.0,DEBTCONSOLIDATION,13.24,0.06,4.0,663,No,1
25.0,male,Master,68566.0,3,RENT,3500.0,DEBTCONSOLIDATION,15.62,0.05,4.0,708,No,1
25.0,male,Bachelor,71752.0,7,RENT,3500.0,MEDICAL,15.65,0.05,2.0,640,No,1
23.0,female,Associate,37232.0,0,MORTGAGE,6725.0,HOMEIMPROVEMENT,6.99,0.18,3.0,655,No,1
23.0,female,High School,78180.0,0,RENT,3500.0,DEBTCONSOLIDATION,14.72,0.04,2.0,628,No,1
26.0,female,Associate,82431.0,4,RENT,3500.0,DEBTCONSOLIDATION,15.28,0.04,3.0,668,No,1
24.0,female,High School,94536.0,0,RENT,3500.0,DEBTCONSOLIDATION,11.83,0.04,3.0,659,No,1
22.0,female,High School,13936.0,0,RENT,3600.0,VENTURE,12.23,0.26,3.0,600,No,1
25.0,male,Bachelor,15187.0,4,RENT,3600.0,DEBTCONSOLIDATION,9.62,0.24,2.0,620,No,1
21.0,female,Associate,15557.0,0,RENT,3600.0,DEBTCONSOLIDATION,8.32,0.23,2.0,637,No,1
23.0,female,Master,37480.0,0,MORTGAGE,2200.0,HOMEIMPROVEMENT,11.01,0.06,3.0,683,No,1
21.0,male,Bachelor,18995.0,0,RENT,3600.0,PERSONAL,15.95,0.19,2.0,666,No,1
22.0,female,High School,22492.0,0,RENT,3600.0,MEDICAL,11.01,0.16,3.0,505,No,1
22.0,female,Associate,22669.0,3,RENT,3600.0,HOMEIMPROVEMENT,6.91,0.16,3.0,509,No,1
22.0,male,Associate,23183.0,4,RENT,3600.0,EDUCATION,8.9,0.16,4.0,608,No,1
24.0,female,High School,29876.0,1,RENT,3600.0,DEBTCONSOLIDATION,6.62,0.12,4.0,643,No,1
26.0,female,Associate,29762.0,1,RENT,3600.0,MEDICAL,14.96,0.12,4.0,664,No,1
23.0,male,Bachelor,29937.0,1,RENT,3600.0,EDUCATION,16.49,0.12,3.0,596,No,1
21.0,female,High School,30888.0,0,RENT,3600.0,MEDICAL,14.09,0.12,3.0,561,No,1
26.0,male,Associate,36956.0,2,RENT,3600.0,MEDICAL,15.99,0.1,4.0,593,No,1
25.0,female,High School,40489.0,3,RENT,3600.0,MEDICAL,10.0,0.09,3.0,622,No,1
23.0,female,Associate,36441.0,1,MORTGAGE,4000.0,MEDICAL,16.32,0.11,4.0,585,No,1
25.0,male,High School,41537.0,2,RENT,3600.0,HOMEIMPROVEMENT,16.02,0.09,2.0,664,No,1
22.0,female,Associate,42132.0,0,RENT,11000.0,HOMEIMPROVEMENT,15.99,0.26,3.0,528,No,1
21.0,male,High School,44309.0,0,RENT,11000.0,HOMEIMPROVEMENT,10.37,0.25,4.0,529,No,1
23.0,male,Associate,43963.0,2,RENT,11000.0,VENTURE,13.11,0.25,3.0,675,No,1
24.0,male,Associate,37322.0,1,MORTGAGE,10000.0,HOMEIMPROVEMENT,14.22,0.27,3.0,685,No,1
23.0,male,Associate,37076.0,0,MORTGAGE,9500.0,VENTURE,15.31,0.26,2.0,539,No,1
26.0,female,Bachelor,53718.0,4,RENT,11000.0,DEBTCONSOLIDATION,15.31,0.2,2.0,602,No,1
26.0,female,Associate,55873.0,5,RENT,11000.0,MEDICAL,16.29,0.2,3.0,583,No,1
23.0,female,Bachelor,36897.0,0,MORTGAGE,10000.0,MEDICAL,13.79,0.27,2.0,642,No,1
23.0,male,Bachelor,37302.0,0,MORTGAGE,1000.0,HOMEIMPROVEMENT,9.32,0.03,4.0,680,No,1
25.0,female,High School,37301.0,0,MORTGAGE,10000.0,PERSONAL,9.76,0.27,3.0,594,No,1
21.0,male,Bachelor,37588.0,0,MORTGAGE,7550.0,HOMEIMPROVEMENT,13.22,0.2,4.0,586,No,1
25.0,male,Associate,37359.0,0,MORTGAGE,5000.0,MEDICAL,10.0,0.13,2.0,617,No,1
22.0,female,High School,37224.0,0,MORTGAGE,9950.0,VENTURE,15.27,0.27,4.0,635,No,1
22.0,female,Bachelor,43759.0,1,RENT,10875.0,HOMEIMPROVEMENT,12.84,0.25,4.0,616,No,1
21.0,male,Bachelor,40551.0,0,RENT,10800.0,EDUCATION,12.23,0.27,3.0,691,No,1
24.0,female,Associate,41973.0,3,RENT,10800.0,PERSONAL,14.42,0.26,4.0,638,No,1
26.0,female,Bachelor,41852.0,3,RENT,10800.0,PERSONAL,11.12,0.26,3.0,528,No,1
23.0,male,High School,37773.0,3,MORTGAGE,3000.0,MEDICAL,14.96,0.08,2.0,640,No,1
26.0,male,Associate,51305.0,3,RENT,10800.0,PERSONAL,13.99,0.21,2.0,526,No,1
26.0,male,Bachelor,37667.0,1,MORTGAGE,3000.0,MEDICAL,14.46,0.08,2.0,657,No,1
22.0,female,Bachelor,54387.0,0,RENT,10800.0,PERSONAL,18.79,0.2,3.0,630,No,1
25.0,female,Master,38052.0,0,MORTGAGE,5500.0,MEDICAL,8.49,0.14,4.0,688,No,1
21.0,male,Master,69717.0,2,RENT,10800.0,HOMEIMPROVEMENT,16.77,0.15,4.0,550,No,1
26.0,female,High School,84214.0,3,RENT,10800.0,HOMEIMPROVEMENT,7.51,0.13,4.0,566,No,1
23.0,female,Associate,71112.0,1,RENT,10800.0,MEDICAL,16.29,0.15,3.0,662,No,1
25.0,male,High School,75451.0,0,RENT,10800.0,MEDICAL,15.65,0.14,4.0,656,No,1
22.0,female,High School,26286.0,0,RENT,10775.0,DEBTCONSOLIDATION,15.37,0.41,2.0,639,No,1
23.0,male,High School,37167.0,2,RENT,10775.0,EDUCATION,10.65,0.29,4.0,638,No,1
24.0,female,Associate,29760.0,5,RENT,10750.0,HOMEIMPROVEMENT,15.2,0.36,2.0,529,No,1
22.0,female,High School,36985.0,0,RENT,10750.0,HOMEIMPROVEMENT,14.11,0.29,3.0,620,No,1
21.0,female,High School,36971.0,0,RENT,10750.0,VENTURE,12.68,0.29,3.0,562,No,1
23.0,female,High School,41463.0,1,RENT,10750.0,DEBTCONSOLIDATION,11.01,0.26,3.0,627,No,1
25.0,female,Bachelor,47921.0,7,RENT,10750.0,HOMEIMPROVEMENT,14.59,0.22,4.0,661,No,1
23.0,male,Associate,39676.0,0,RENT,10700.0,PERSONAL,6.03,0.27,3.0,665,No,1
25.0,female,Bachelor,65822.0,2,RENT,10700.0,HOMEIMPROVEMENT,11.01,0.16,2.0,604,No,1
26.0,male,Bachelor,21361.0,4,RENT,10625.0,PERSONAL,11.01,0.5,3.0,669,No,1
25.0,male,Bachelor,29970.0,2,RENT,10625.0,MEDICAL,6.03,0.35,2.0,611,No,1
23.0,male,Bachelor,30979.0,0,RENT,10625.0,EDUCATION,11.71,0.34,3.0,621,No,1
26.0,male,Associate,36823.0,5,RENT,10625.0,VENTURE,11.71,0.29,3.0,691,No,1
25.0,male,Bachelor,36939.0,3,RENT,10625.0,DEBTCONSOLIDATION,6.99,0.29,4.0,666,No,1
23.0,male,Master,37104.0,0,RENT,10625.0,EDUCATION,6.92,0.29,2.0,643,No,1
22.0,female,Associate,38500.0,2,RENT,10600.0,MEDICAL,12.99,0.28,2.0,605,No,1
24.0,male,Associate,40531.0,4,RENT,10600.0,EDUCATION,11.97,0.26,3.0,642,No,1
25.0,female,High School,70112.0,2,RENT,10600.0,MEDICAL,14.91,0.15,4.0,641,No,1
25.0,male,Master,36962.0,1,RENT,10500.0,VENTURE,16.29,0.28,2.0,681,No,1
25.0,female,Bachelor,37857.0,4,RENT,10500.0,MEDICAL,13.35,0.28,3.0,661,No,1
22.0,female,Associate,36213.0,0,RENT,10500.0,EDUCATION,9.99,0.29,3.0,581,No,1
21.0,female,Master,42295.0,0,RENT,10500.0,EDUCATION,8.49,0.25,3.0,649,No,1
22.0,male,Master,59911.0,0,RENT,10500.0,HOMEIMPROVEMENT,9.38,0.18,2.0,684,No,1
22.0,male,Associate,39712.0,0,RENT,10400.0,MEDICAL,14.84,0.26,2.0,681,No,1
25.0,male,Bachelor,71793.0,6,RENT,10400.0,MEDICAL,16.29,0.14,4.0,573,No,1
25.0,female,Associate,43596.0,4,RENT,10375.0,DEBTCONSOLIDATION,14.27,0.24,4.0,682,No,1
23.0,female,High School,77920.0,2,RENT,10325.0,EDUCATION,12.92,0.13,2.0,642,No,1
23.0,male,High School,36929.0,0,RENT,10300.0,PERSONAL,8.94,0.28,4.0,570,No,1
23.0,male,Associate,79915.0,0,RENT,10250.0,DEBTCONSOLIDATION,14.38,0.13,4.0,670,No,1
22.0,female,Associate,48348.0,0,RENT,3600.0,DEBTCONSOLIDATION,17.49,0.07,3.0,680,No,1
22.0,female,Bachelor,50348.0,0,RENT,3600.0,DEBTCONSOLIDATION,16.77,0.07,3.0,685,No,1
22.0,male,Associate,51919.0,0,RENT,3600.0,DEBTCONSOLIDATION,11.01,0.07,3.0,570,No,1
25.0,male,High School,38346.0,0,MORTGAGE,7000.0,EDUCATION,10.36,0.18,3.0,690,No,1
22.0,male,High School,53638.0,0,RENT,3600.0,HOMEIMPROVEMENT,13.43,0.07,2.0,620,No,1
25.0,female,Bachelor,65904.0,6,RENT,3600.0,PERSONAL,11.01,0.05,3.0,647,No,1
25.0,male,Bachelor,63649.0,4,RENT,3600.0,MEDICAL,13.99,0.06,2.0,678,No,1
23.0,male,High School,39286.0,0,MORTGAGE,6000.0,MEDICAL,14.96,0.15,2.0,593,No,1
22.0,male,Associate,112283.0,0,RENT,3600.0,HOMEIMPROVEMENT,16.77,0.03,3.0,592,No,1
25.0,male,Associate,38924.0,3,OTHER,10000.0,HOMEIMPROVEMENT,12.53,0.26,3.0,503,No,1
25.0,female,High School,24483.0,6,RENT,3625.0,MEDICAL,16.29,0.15,2.0,641,No,1
26.0,female,Associate,29845.0,0,RENT,3625.0,HOMEIMPROVEMENT,11.11,0.12,4.0,667,No,1
23.0,male,Master,63317.0,0,RENT,3625.0,PERSONAL,10.59,0.06,2.0,650,No,1
24.0,female,High School,21946.0,3,RENT,3700.0,EDUCATION,14.22,0.17,4.0,641,No,1
23.0,male,High School,26519.0,0,RENT,3750.0,DEBTCONSOLIDATION,15.65,0.14,2.0,588,No,1
22.0,female,High School,14506.0,0,RENT,3800.0,HOMEIMPROVEMENT,8.88,0.26,4.0,672,No,1
25.0,male,High School,24048.0,4,RENT,3800.0,DEBTCONSOLIDATION,14.35,0.16,4.0,600,No,1
25.0,male,Bachelor,37160.0,2,RENT,3800.0,DEBTCONSOLIDATION,14.84,0.1,2.0,634,No,1
